Symbol,Name,LastSale, MarketCap ,ADR TSO,IPOyear,Sector,Industry,Summary Quote
CEE,"The Central and Eastern Europe Fund, Inc.",25.96," 177,634,727 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cee
SCHW,The Charles Schwab Corporation,37.68," 49,254,659,660 ",n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/schw
SCHW^C,The Charles Schwab Corporation,27.24, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/schw^c
SCHW^D,The Charles Schwab Corporation,26.83, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/schw^d
COO,"The Cooper Companies, Inc. ",340.18," 16,834,743,475 ",n/a,n/a,Health Care,Ophthalmic Goods,https://www.nasdaq.com/symbol/coo
GDV,The Gabelli Dividend & Income Trust,21.06," 1,736,026,892 ",n/a,2003,n/a,n/a,https://www.nasdaq.com/symbol/gdv
GDV^A,The Gabelli Dividend & Income Trust,26.1692, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gdv^a
GDV^D,The Gabelli Dividend & Income Trust,26.45, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gdv^d
GDV^G,The Gabelli Dividend & Income Trust,25.4912, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gdv^g
GDV^H,The Gabelli Dividend & Income Trust,25.92, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gdv^h
GRX,The Gabelli Healthcare & Wellness Trust,10.54," 195,686,262 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/grx
GRX^A,The Gabelli Healthcare & Wellness Trust,26.12, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/grx^a
GRX^B,The Gabelli Healthcare & Wellness Trust,26.2994, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/grx^b
GDL,The GDL Fund,9.31," 152,488,034 ",n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/gdl
GDL^C,The GDL Fund,50.98, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gdl^c
THG,"The Hanover Insurance Group, Inc.",132.02," 5,221,913,271 ",n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/thg
THGA,"The Hanover Insurance Group, Inc.",25.7, -   ,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/thga
MSG,The Madison Square Garden Company,290.46," 6,900,896,815 ",n/a,2015,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/msg
RUBI,"The Rubicon Project, Inc.",10.17," 538,917,758 ",n/a,2014,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/rubi
TRV,"The Travelers Companies, Inc.",148.22," 38,594,371,715 ",n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/trv
VAM,The Vivaldi Opportunities Fund,13.9499," 79,464,573 ",n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/vam
TMO,Thermo Fisher Scientific Inc,275.17," 110,198,910,476 ",n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tmo
THR,"Thermon Group Holdings, Inc.",22.5," 736,399,710 ",n/a,2011,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/thr
TPRE,Third Point Reinsurance Ltd.,9.91," 931,901,715 ",n/a,2013,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/tpre
TSLF,THL Credit Senior Loan Fund,15.005," 111,321,945 ",n/a,2013,n/a,n/a,https://www.nasdaq.com/symbol/tslf
TCRW,"THL Credit, Inc.",25.7, -   ,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/tcrw
TCRZ,"THL Credit, Inc.",25.46, -   ,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/tcrz
TRI,Thomson Reuters Corp,67.25," 33,702,825,802 ",n/a,n/a,Consumer Services,Publishing,https://www.nasdaq.com/symbol/tri
THO,"Thor Industries, Inc.",49.11," 2,704,167,159 ",n/a,n/a,Consumer Non-Durables,Homebuilding,https://www.nasdaq.com/symbol/tho
TDW,Tidewater Inc.,16.16," 618,904,406 ",n/a,2017,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/tdw
TDW.WS.A,Tidewater Inc.,n/a, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tdw.ws.a
TDW.WS.B,Tidewater Inc.,n/a, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tdw.ws.b
TIF,Tiffany & Co.,87.84," 10,664,425,050 ",n/a,1987,Consumer Services,Consumer Specialties,https://www.nasdaq.com/symbol/tif
TLYS,"Tilly&#39;s, Inc.",8.37," 247,102,747 ",n/a,2012,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/tlys
TSU,TIM Participacoes S.A.,15.23," 7,372,075,895 ",n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/tsu
TKR,Timken Company (The),41.42," 3,149,639,468 ",n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/tkr
TMST,TimkenSteel Corporation,6," 268,897,272 ",n/a,2014,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/tmst
TWI,"Titan International, Inc.",3.05," 183,507,749 ",n/a,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/twi
TJX,"TJX Companies, Inc. (The)",53.54," 64,926,220,413 ",n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/tjx
TOL,"Toll Brothers, Inc.",35.86," 5,159,178,200 ",n/a,n/a,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/tol
TR,"Tootsie Roll Industries, Inc.",37," 1,465,736,500 ",n/a,n/a,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/tr
BLD,TopBuild Corp.,91.69," 3,143,310,162 ",n/a,2015,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/bld
TTC,Toro Company (The),72.45," 7,711,232,196 ",n/a,n/a,Capital Goods,Tools/Hardware,https://www.nasdaq.com/symbol/ttc
TD,Toronto Dominion Bank (The),56.33," 103,049,754,500 ",n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/td
SHLL,Tortoise Acquisition Corp.,9.8," 285,436,241 ",n/a,2019,Finance,Business Services,https://www.nasdaq.com/symbol/shll
SHLL.U,Tortoise Acquisition Corp.,n/a, -   ,n/a,2019,n/a,n/a,https://www.nasdaq.com/symbol/shll.u
SHLL.WS,Tortoise Acquisition Corp.,n/a, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/shll.ws
NDP,"Tortoise Energy Independence Fund, Inc.",4.35," 64,240,800 ",n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/ndp
TYG,Tortoise Energy Infrastructure Corporation,21.52," 1,154,226,362 ",n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/tyg
TEAF,Tortoise Essential Assets Income Term Fund,16.37," 220,849,749 ",n/a,2019,n/a,n/a,https://www.nasdaq.com/symbol/teaf
NTG,"Tortoise Midstream Energy Fund, Inc.",12.34," 779,991,372 ",n/a,2010,n/a,n/a,https://www.nasdaq.com/symbol/ntg
TTP,"Tortoise Pipeline & Energy Fund, Inc.",12.93," 129,512,220 ",n/a,2011,n/a,n/a,https://www.nasdaq.com/symbol/ttp
TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc",17.72," 875,003,110 ",n/a,2009,n/a,n/a,https://www.nasdaq.com/symbol/tpz
TOT,Total S.A.,49.43," 128,485,103,050 ",n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tot
TSS,"Total System Services, Inc.",128.05," 22,661,918,423 ",n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/tss
TOWR,"Tower International, Inc.",30.89," 639,128,680 ",n/a,2010,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/towr
TSQ,"Townsquare Media, Inc.",6.11," 115,856,714 ",n/a,2014,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/tsq
TM,Toyota Motor Corp Ltd Ord,129.42," 185,059,866,164 ",n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/tm
TPGH,TPG Pace Holdings Corp.,10.28," 578,250,000 ",n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/tpgh
TPGH.U,TPG Pace Holdings Corp.,n/a, -   ,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/tpgh.u
TPGH.WS,TPG Pace Holdings Corp.,n/a, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tpgh.ws
TRTX,"TPG RE Finance Trust, Inc.",19.69," 1,458,763,697 ",n/a,2017,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/trtx
TSLX,"TPG Specialty Lending, Inc.",20.38," 1,350,597,212 ",n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/tslx
TAC,TransAlta Corporation,6.35," 1,806,708,953 ",n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/tac
TCI,"Transcontinental Realty Investors, Inc.",23.69," 206,523,900 ",n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/tci
TDG,Transdigm Group Incorporated,548.21," 29,235,715,856 ",n/a,2006,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/tdg
RIG,Transocean Ltd.,4.3," 2,630,754,814 ",n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/rig
TGS,Transportadora De Gas Sa Ord B,8.92," 1,380,981,805 ",n/a,n/a,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/tgs
TRU,TransUnion,82.11," 15,420,258,000 ",n/a,2015,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/tru
TREC,Trecora Resources,9.03," 223,176,269 ",n/a,n/a,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/trec
TG,Tredegar Corporation,18.19," 606,692,562 ",n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/tg
THS,"Treehouse Foods, Inc.",52.26," 2,937,050,568 ",n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/ths
TREX,"Trex Company, Inc.",83.99," 4,907,088,621 ",n/a,n/a,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/trex
TY,Tri Continental Corporation,26.64," 1,434,653,830 ",n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ty
TY^,Tri Continental Corporation,52.8222, -   ,n/a,n/a,Consumer Services,Miscellaneous,https://www.nasdaq.com/symbol/ty^
TPH,"TRI Pointe Group, Inc.",13.67," 1,944,675,923 ",n/a,2013,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/tph
TRCO,Tribune Media Company,46.59," 4,119,056,982 ",n/a,2014,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/trco
TRNE,Trine Acquisition Corp.,9.78," 366,933,375 ",n/a,2019,Finance,Business Services,https://www.nasdaq.com/symbol/trne
TRNE.U,Trine Acquisition Corp.,n/a, -   ,n/a,2019,n/a,n/a,https://www.nasdaq.com/symbol/trne.u
TRNE.WS,Trine Acquisition Corp.,n/a, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/trne.ws
TNET,"TriNet Group, Inc.",72.68," 5,082,890,263 ",n/a,2014,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/tnet
TRN,"Trinity Industries, Inc.",18.2," 2,327,312,551 ",n/a,n/a,Capital Goods,Railroads,https://www.nasdaq.com/symbol/trn
TSE,Trinseo S.A.,30.16," 1,212,453,022 ",n/a,2014,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/tse
TPVG,TriplePoint Venture Growth BDC Corp.,15.47," 384,574,299 ",n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/tpvg
TPVY,TriplePoint Venture Growth BDC Corp.,25.7124, -   ,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/tpvy
GTS,Triple-S Management Corporation,25.58," 567,877,151 ",n/a,2007,Finance,Accident &Health Insurance,https://www.nasdaq.com/symbol/gts
TRTN,Triton International Limited,31.38," 2,318,382,673 ",n/a,2016,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/trtn
TRTN^A,Triton International Limited,26.77, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/trtn^a
TRTN^B,Triton International Limited,26.3, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/trtn^b
TGI,"Triumph Group, Inc.",23.01," 1,151,864,677 ",n/a,1996,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/tgi
TROX,Tronox Holdings plc,8.14," 1,154,911,307 ",n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/trox
TBI,"TrueBlue, Inc.",19.93," 798,596,435 ",n/a,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/tbi
TNP,Tsakos Energy Navigation Ltd,2.8," 245,293,006 ",n/a,2002,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/tnp
TNP^C,Tsakos Energy Navigation Ltd,25.8, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tnp^c
TNP^D,Tsakos Energy Navigation Ltd,21.7632, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tnp^d
TNP^E,Tsakos Energy Navigation Ltd,22.17, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tnp^e
TNP^F,Tsakos Energy Navigation Ltd,22, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tnp^f
TUFN,Tufin Software Technologies Ltd.,18," 583,845,678 ",n/a,2019,Technology,EDP Services,https://www.nasdaq.com/symbol/tufn
TUP,Tupperware Brands Corporation,14.24," 694,797,226 ",n/a,n/a,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/tup
TKC,Turkcell Iletisim Hizmetleri AS,5.5," 4,821,444,749 ",n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/tkc
TPB,"Turning Point Brands, Inc.",37.71," 741,315,134 ",n/a,2016,Consumer Non-Durables,Tobacco,https://www.nasdaq.com/symbol/tpb
TRQ,Turquoise Hill Resources Ltd.,0.4731," 952,025,975 ",n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/trq
TPC,Tutor Perini Corporation,10.13," 509,324,406 ",n/a,n/a,Basic Industries,General Bldg Contractors - Nonresidential Bldgs,https://www.nasdaq.com/symbol/tpc
TWLO,Twilio Inc.,132.05," 17,943,956,656 ",n/a,2016,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/twlo
TRWH,"Twin River Worldwide Holdings, Inc.",21.07," 865,702,774 ",n/a,2019,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/trwh
TWTR,"Twitter, Inc.",41.81," 32,319,868,239 ",n/a,2013,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/twtr
TWO,Two Harbors Investments Corp,13.32," 3,635,092,522 ",n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/two
TWO^A,Two Harbors Investments Corp,27.3067, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/two^a
TWO^B,Two Harbors Investments Corp,26.3, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/two^b
TWO^C,Two Harbors Investments Corp,25.66, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/two^c
TWO^D,Two Harbors Investments Corp,25.499, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/two^d
TWO^E,Two Harbors Investments Corp,25.32, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/two^e
TYL,"Tyler Technologies, Inc.",254.85," 9,832,823,522 ",n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/tyl
TSN,"Tyson Foods, Inc.",87.82," 32,026,748,407 ",n/a,n/a,Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/tsn
USB,U.S. Bancorp,52.83," 83,250,922,395 ",n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/usb
USB^A,U.S. Bancorp,840.5, -   ,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/usb^a
USB^H,U.S. Bancorp,21.1, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/usb^h
USB^M,U.S. Bancorp,27.57, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/usb^m
USB^O,U.S. Bancorp,25.4615, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/usb^o
USB^P,U.S. Bancorp,26.69, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/usb^p
USPH,"U.S. Physical Therapy, Inc.",134.2," 1,714,254,428 ",n/a,1992,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/usph
SLCA,"U.S. Silica Holdings, Inc.",12.69," 933,729,769 ",n/a,2012,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/slca
USX,"U.S. Xpress Enterprises, Inc.",4.07," 199,242,633 ",n/a,2018,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/usx
UBER,"Uber Technologies, Inc.",36.45," 61,965,131,256 ",n/a,2019,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/uber
UBS,UBS AG,10.63," 38,905,101,545 ",n/a,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/ubs
UDR,"UDR, Inc.",46.56," 13,282,752,083 ",n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/udr
UGI,UGI Corporation,47.05," 8,202,615,839 ",n/a,n/a,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/ugi
UGP,Ultrapar Participacoes S.A.,4.76," 5,169,502,295 ",n/a,n/a,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/ugp
UMH,"UMH Properties, Inc.",12.35," 499,326,926 ",n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/umh
UMH^B,"UMH Properties, Inc.",26.4288, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/umh^b
UMH^C,"UMH Properties, Inc.",25.89, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/umh^c
UMH^D,"UMH Properties, Inc.",25.3501, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/umh^d
UA,"Under Armour, Inc.",17.83," 8,045,735,650 ",n/a,2016,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/ua
UAA,"Under Armour, Inc.",19.85," 8,957,254,776 ",n/a,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/uaa
UFI,"Unifi, Inc.",19.47," 358,706,285 ",n/a,n/a,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/ufi
UNF,Unifirst Corporation,199.71," 3,794,522,153 ",n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/unf
UN,Unilever NV,57.75," 151,079,775,000 ",n/a,n/a,Basic Industries,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/un
UL,Unilever PLC,59.49," 156,354,619,508 ",n/a,n/a,Basic Industries,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/ul
UNP,Union Pacific Corporation,168.78," 118,910,531,205 ",n/a,n/a,Transportation,Railroads,https://www.nasdaq.com/symbol/unp
UIS,Unisys Corporation,9," 466,059,897 ",n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/uis
UNT,Unit Corporation,2.71," 150,505,042 ",n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/unt
UMC,United Microelectronics Corporation,2.04," 4,776,961,910 ",n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/umc
UNFI,"United Natural Foods, Inc.",8.03," 423,216,942 ",n/a,2019,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/unfi
UPS,"United Parcel Service, Inc.",115.83," 99,463,797,486 ",n/a,1999,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/ups
URI,"United Rentals, Inc.",112.52," 8,682,357,581 ",n/a,1997,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/uri
USM,United States Cellular Corporation,35.17," 3,050,227,277 ",n/a,1988,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/usm
UZA,United States Cellular Corporation,25.91, -   ,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/uza
UZB,United States Cellular Corporation,26.23, -   ,n/a,2014,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/uzb
UZC,United States Cellular Corporation,26.42, -   ,n/a,2015,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/uzc
X,United States Steel Corporation,12.11," 2,067,701,763 ",n/a,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/x
UTX,United Technologies Corporation,128.95," 111,262,093,556 ",n/a,n/a,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/utx
UNH,UnitedHealth Group Incorporated,249.22," 236,180,961,375 ",n/a,n/a,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/unh
UTL,UNITIL Corporation,59.01," 880,516,594 ",n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/utl
UNVR,Univar Inc.,19.36," 3,264,278,391 ",n/a,2015,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/unvr
UVV,Universal Corporation,52.33," 1,306,758,019 ",n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/uvv
UHT,Universal Health Realty Income Trust,94.1," 1,294,490,320 ",n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/uht
UHS,"Universal Health Services, Inc.",148.97," 13,182,185,921 ",n/a,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/uhs
UVE,UNIVERSAL INSURANCE HOLDINGS INC,27.44," 937,350,812 ",n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/uve
UTI,Universal Technical Institute Inc,4.19," 106,839,884 ",n/a,2003,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/uti
UNM,Unum Group,27.93," 5,827,061,372 ",n/a,n/a,Finance,Accident &Health Insurance,https://www.nasdaq.com/symbol/unm
UNMA,Unum Group,26.92, -   ,n/a,2018,Finance,Accident &Health Insurance,https://www.nasdaq.com/symbol/unma
UE,Urban Edge Properties,16.83," 2,039,307,980 ",n/a,2015,Finance,Real Estate,https://www.nasdaq.com/symbol/ue
UBA,Urstadt Biddle Properties Inc.,21.01," 837,510,180 ",n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/uba
UBP,Urstadt Biddle Properties Inc.,16.84," 671,283,742 ",n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ubp
UBP^G,Urstadt Biddle Properties Inc.,25.52, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ubp^g
UBP^H,Urstadt Biddle Properties Inc.,27.26, -   ,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ubp^h
USFD,US Foods Holding Corp.,38.41," 8,418,356,113 ",n/a,2016,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/usfd
USAC,"USA Compression Partners, LP",15.49," 1,496,336,649 ",n/a,2013,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/usac
USNA,"USANA Health Sciences, Inc.",69.38," 1,544,193,574 ",n/a,n/a,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/usna
